id_leggo,sigla,username,text,interactions,date
ef18c399be7c7d245418add5b0d3cd67,MPV 908/2019,senadorjean,"Falei 4a feira c/o Pres @davialcolumbre, e com o líder do Governo @fbezerracoelho, sobre a aceleração do apoio às comunidades que vivem das atividades costeiras afetadas pelo derramamento de #oleononordeste. Hoje, foi publicada no Diário Oficial MP 908  #RNPraValer https://t.co/z5Ru87wwRo",4,2019-11-25
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,senadorjean,"Aprovamos na Comissão da MP 870 a recolocação da Fundação Nacional do Índio (FUNAI) e do Conselho Nacional de Política Indigenista no Ministério da Justiça. Por 15 votos a 9, a demarcação de terras indígenas retornará para a Funai.  @randolfeap @DeputadoTulio @padilhando https://t.co/2gbB1Y9mes",40,2019-05-06
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"NÃO TEM PREÇO OUVIR PALAVRAS TÃO EMOCIONANTES DE RECONHECIMENTO DO BRASIL, APÓS O JORNAL NACIONAL @realwbonner E @juliomosq29 DAR O CREDITO DO FUNDEB EDUCAÇÃO (65 MILHÕES DE CRIANÇAS) AINDA PROFESSORES A MINHA PEC 33, A PRIMEIRA NO SENADO!!!",22,2020-08-24
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,RELATOR DO FUNDEB SEN FLÁVIO ARNS DECLAROU QUE MINHA PEC 33 E A 65 DE RANDOLFE FORAM DECISIVAS PARA A APROVAÇÃO DESTE PROJETO PRINCIPAL DA EDUCAÇÃO!!! https://t.co/jHcTCkFl5u,18,2020-08-17
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"MINHA PROPOSTA PEC 33 É A MELHOR E MAIOR PARA A EDUCAÇÃO BÁSICA, MAS NA CÂMARA O GOVERNO NEGOCIOU E VENCEU 12%, 15%, 17%, 19%, 21% e 23%!!! JÁ O MEU É 12%, 15% e 30% A PARTIR DO TERCEIRO ANO!!! https://t.co/xXiOtFCnVF",18,2020-07-20
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"E TRABALHO NAS FÉRIAS,  POIS NO GOVERNO TEM A PESSOA CERTA PRA ENTENDER A IMPORTÂNCIA DESSA REALIDADE E HOJE SEXTA FEIRA 17/1/20 VOU CONVERSAR MUITO E MOSTRAR A DECLARAÇÃO DO PRES. BOLSONARO QUERENDO PRIORIDADE PELA MINHA PEC 33!!! https://t.co/b3i0qQZgkQ",26,2020-01-13
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"EU JORGE KAJURU, QUE ESTOU COBRANDO DO GOVERNO A MINHA PEC 33 DO FUNDEB! QUE DIFICULDADE DA IMPRENSA EM CITAR MEU NOME! SÓ SE MORRER? https://t.co/W3MyU4jl5M",28,2019-12-16
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"PROPOSTA SENADOR KAJURU É MAIS MODERNA NA OPINIÃO DE POR BOLSONARO, E TENHO APOIO DE DEZENAS DOS COLEGAS DA CASA! DAÍ BOLSONARO QUER SANCIONAR A MINHA PEC 33, FATO HISTÓRICO PRA 65 MILHÕES DE ESTUDANTES!!! ASSUNTO NA MÍDIA NACIONAL E AGORA O ANTAGONISTA!!  https://t.co/ZieeL5MwMd",32,2019-07-29
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"PRESIDENTE ME EMOCIONOU AO DECLARAR EM VÍDEO ENTREVISTA, QUE VAI SANCIONAR A MODERNA PEC 33 DO SEN KAJURU P/ A HISTÓRICA PERMANÊNCIA DO FUNDEB (EDUCAÇÃO BÁSICA) FELICIDADE DE 65 MILHÕES DE JOVENS ESTUDANTES!!! MEU SONHO PRÓXIMO.",50,2019-07-22
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,senadorkajuru,"SERIA O FIM DA PICADA!!! A PEC 33 É DE MINHA AUTORIA, MAS ACEITO EMENDAS E IDÉIAS VINDAS DE SENADORES, COMO ARNS-RANDOLFE E OUTROS!!! https://t.co/oUPiaYThYi",26,2019-05-27
a70f71abccd6b13c8242d76e33665f53,MPV 944/2020,jorginhomello,"Conseguimos incluir mais 12 bi pro Pronampe na MP 944, que trata do Programa Emergencial de Suporte a Empregos. A luta pela micro e pequena empresa é isso mesmo, diária. Agora, empenhado pra que a Câmara aprove a alteração.",90,2020-07-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,jorginhomello,"Quando me perguntam sobre o PL 2630, costumo responder o seguinte: a intenção era proteger as pessoas das fake news?? De boas intenções o inferno está cheio! Isso não vai acontecer. Vai é se instaurar a censura. Voto Não ao projeto e SIM à democracia.",5344,2020-06-22
aa61fd8eb6506c1eb78fa86a0984ef5d,PEC 188/2019,joseserra_,"O propósito da PEC 188 é nobre, no entanto, dada a falta de consistência, a proposta pode acabar virando uma sopa de pedras com o gosto bem insosso.  ➡ Leia na íntegra: https://t.co/8Y3i490LSX",12,2020-02-10
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,joseserra_,"É preciso compreender os detalhes da PEC 186, antes de votá-la. Aprovar o texto como está significa criminalizar a política fiscal e travar importantes agendas do próprio governo e do Congresso. Leia o artigo completo que publiquei no Estadão desta quinta  https://t.co/ZhocBa6For",20,2019-12-09
d6bea11bba17f549660904a4bc7e669f,PEC 33/2012,lasiermartins,"@AlectoLeo Obrigado pelas palavras, Leo. O Podemos discutirá nomes mais adiante. Agora, o foco é voto aberto e não à PEC 33. Reeleição não!",4,2020-10-12
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@jcgalgaro Se você se refere ao PL 2630, meu voto foi Não. Quanto ao veto presidencial, fiquei sensibilizado pela situação dos servidores de saúde impossibilitados de receber sequer gratificação temporária. Uma hipótese proposta pelo  ministro Guedes. Não haveria nenhuma explosão de contas.",0,2020-09-07
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@Direitavix Se você se refere ao PL 2630, meu voto foi Não. Quanto ao veto presidencial, fiquei sensibilizado pela situação dos servidores de saúde impossibilitados de receber sequer gratificação temporária. Uma hipótese proposta pelo  ministro Guedes. Não haveria nenhuma explosão de contas.",2,2020-09-07
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@SoniaRe51027358 Votei contra o PL 2630 da Fake News, Sonia, e ouvi muitos brasileiros - eleitores, especialistas, juristas -  antes de tomar essa decisão. https://t.co/oLAqNRXlys",2,2020-08-31
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@Avatar06098917 Tenho declarado minha oposição a qualquer acordo que resulte na reeleição do atual presidente do Senado. Também me manifestei (e votei) contra o PL 2630. Finalmente, sou o autor do projeto de lei que oficializa a prisão em segunda instância alterando o Código de Processo Penal.",6,2020-08-03
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,@CarolReaper Creio que o mais justo é acusar quem votou a favor.  Votei contra o PL 2630 e continuarei criticando seu conteúdo.,2,2020-07-27
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"Sob o pretexto de regular as mídias sociais, o PL 2630 institui vigilância sobre a opinião e expressão de pensamento dos internautas, além de ameaçar dados sigilosos de usuários. Vamos pressionar para que o projeto não passe na Câmara, após a votação açodada no Senado. #PL2630Nao https://t.co/Tpp4GIJdFJ",400,2020-07-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@TiagoRafaelGal1 A diferença de interesse em aprovar os dois Projetos de Lei é acintosa, Carvalho. Me parece que muitos querem legislar dando as costas para a nação.  Não aceito essa postura. Votei contra o PL 2630 e defendo a votação urgente da segunda instância. Um abraço.",2,2020-07-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"Entrevista ao @JornalDaCidadeO . Falei do PL2630, dos pedidos de impeachment de ministros do STF, da economia de meio bilhão que o Senado poderia fazer. #ORioGrandeNoSenado https://t.co/eBFNXr0Oq7",354,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"Apesar dos muitos pedidos de líderes partidários para que o PL2630 não seja votado, o presidente o manteve na pauta de hoje. Continuaremos lutando para impedir que esse erro siga adiante.#PL2630NÃO https://t.co/iUjP8qISyY",6886,2020-06-22
657ef36227791c5254b215bab785aaba,MPV 936/2020,lasiermartins,"A MP 936, que cria o Programa Emergencial de Manutenção do Emprego e da Renda, será votada hoje, em sessão virtual do Senado. A iniciativa, que pretende evitar demissões no período crise provocada pela pandemia e #COVID19 , tem meu apoio. #ORioGrandeNoSenado. https://t.co/nMRBtfyjfg",44,2020-06-08
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"@TecoLangwinski Sergio, o PL 2630 não entrou na pauta desta semana. Mas eu já me posicionei sobre ele, veja aqui a sequência https://t.co/9MwkHSY5bI. Abraços.",0,2020-06-08
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"Agradeço o colega @Sen_Alessandro pela sensibilidade às reações do momento e a consequente retirada de pauta de seu PL 2630. A matéria é importante, precisa ser bem divulgada e merece um debate mais aprofundado.",270,2020-06-01
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,lasiermartins,"Eu e a bancada do @podemos19 no Senado nos manifestaremos logo mais sobre a possível votação, esta tarde, do PL 2630. Acredito que o mais sensato seria adiar a decisão, pois há muitos pontos controversos que não deveriam ser votados antes de aprofundarmos a discussão.",10128,2020-06-01
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,lasiermartins,"O senador Lasier assinou, com o senador @majorolimpio, um requerimento de impugnação da alteração feita à MP 870 que retirou as competências dos Auditores Fiscais da Receita Federal de compartilhar informações importantes para combate ao crime. https://t.co/QOzOvTV1k9",984,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,lasiermartins,"Senador Lasier há pouco sobre a MP 870. ""Espero que o Congresso não permita nenhum recuo no combate à corrupção no país. A sociedade está atenta"". https://t.co/5V6CKL1GwS",290,2019-05-06
d51d8c078dab1676b4c24b67fc66d4dd,PEC 6/2019,leiladovolei,"Entendendo a necessidade de uma Reforma da Previdência, manifestei minha preocupação com as contradições da PEC 6. A reforma que diz combater os privilégios, não atinge os mais ricos. A conta será paga por aqueles que não têm privilégios. Veja meu voto:  https://t.co/Q9UDxopHmJ",3848,2019-09-30
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,leiladovolei,"Quero parabenizar o presidente do Senado, @davialcolumbre , pela decisão de não pautar a votação da MP 867, que faria alterações significativas e polêmicas no Código Florestal.",24,2019-05-27
c3ffb2d938e9cf73197d8731aa6c3255,PL 550/2019,leiladovolei,"Para aumentar a segurança das barragens no Brasil, apresentei o PL 550, que já foi aprovado no Senado. Agora, o PL está na Câmara e precisa do seu apoio para que vire lei. Não podemos permitir que tragédias como as de Brumadinho e Mariana voltem a se repetir. Compartilhe! https://t.co/wf55u4ZjJR",20,2019-04-22
c3ffb2d938e9cf73197d8731aa6c3255,PL 550/2019,leiladovolei,"Defendi em Plenário a tramitação conjunta de projetos que ampliam o rigor para a segurança das barragens. O PL 550, de minha autoria, traz avanços importantes e pode somar aos PLs 635 e 643, que também tratam do tema. Saiba quais mudanças proponho aqui:  https://t.co/rLhj6WJ9Bu https://t.co/iTCfQlQ4uD",20,2019-02-11
a70f71abccd6b13c8242d76e33665f53,MPV 944/2020,senadorheinze,"Medidas previstas na lei 13.999/20 - que criou o Pronampe - Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte - e MP 944, que instituiu o PESE  - Programa Emergencial de Suporte a Empregos.  👉🏻 Assista, participe, compartilhe. https://t.co/MG5MomZVwj",10,2020-06-08
aa61fd8eb6506c1eb78fa86a0984ef5d,PEC 188/2019,senadorheinze,"O projeto disciplina o repasse de R$ 58 bilhões aos Estados e municípios,no que se refere ao acordo da Lei Kandir. Os outros R$ 7,6 bilhões dependem do leilão do petróleo e da aprovação da PEC 188.",22,2020-06-01
422f5634d03dd3ee9d6399339126c141,PL 4144/2020,senadorheinze,"O PL 4.144 estende o direito à dedução para os contribuintes que optam pela declaração simplificada de IR. Hoje, a legislação só permite esse tipo de dedução a quem declara o imposto de renda na modalidade completa. A matéria segue para análise da Comissão de Assuntos Econômicos. https://t.co/mlLhDq263X",10,2019-12-09
fcded076be31aa7f99cd59ee38e8095c,MPV 884/2019,senadorheinze,"Em Plenário, votando a MP 884 que acaba com o prazo final para inscrição no Cadastro Ambiental Rural (CAR), criado para recolher informações detalhadas sobre o uso que se faz nas terras no Brasil. A MP foi aprovada e segue para sanção presidencial. https://t.co/opdVQM0nBu",4,2019-10-07
b37adef13566ed10569c2d2a4fb66bdc,PEC 133/2019,senadorheinze,"Circula nas redes sociais, um texto sobre a aprovação da taxação das exportações do setor rural no relatório da reforma da Previdência - PEC 133. Equivocadamente, o autor do texto afirma que nenhum senador em defesa do agro se manifestou contra essa ação.",6,2019-09-16
fcded076be31aa7f99cd59ee38e8095c,MPV 884/2019,senadorheinze,"Começo o dia na reunião da @fpagropecuaria, com a discussão de diversos temas. MP 884 que retira o prazo da inscrição do Cadastro Ambiental Rural. Tenho projeto de lei que completa a medida com prorrogação para o Programa de Regularização Ambiental (PRA). https://t.co/oQhRzHZWUp",18,2019-06-24
87ce7a2c69509ece6fbb75a4c9167588,PEC 110/2019,majorolimpio,"Emenda de minha autoria, proposta pelo Simplifica Já, à PEC 110 é uma simplificação imediata do sistema tributário brasileiro e sem aumentar os impostos. Além disso, não acarreta perda pelos municípios. Simplifica Já é a melhor opção! https://t.co/i4X8XThpUP",60,2020-10-05
87ce7a2c69509ece6fbb75a4c9167588,PEC 110/2019,majorolimpio,"SIMPLIFICA JÁ! Em audiência pública da comissão da reforma tributária, a Frente Nacional de Prefeitos reforçou apoio à emenda de minha autoria à PEC 110, que simplifica o ICMS e o ISS.  https://t.co/zzUMdXQtoF",18,2020-09-14
657ef36227791c5254b215bab785aaba,MPV 936/2020,majorolimpio,Esse veto à desoneração da folha de pagamento na MP 936 irá gerar um hecatombe na área econômica do Brasil.   Serão milhões de empregos exterminados e mais de 17 setores prejudicados. https://t.co/BP0ZLqXRku,334,2020-07-13
657ef36227791c5254b215bab785aaba,MPV 936/2020,majorolimpio,"Logo mais, às 19h, estarei ao vivo, na Tv BandNews.   Irie falar sobre o veto à desoneração da folha de pagamento na MP 936, que prevê perda de até 06 milhões de empregos. https://t.co/ZqKUGjHD0y",454,2020-07-13
657ef36227791c5254b215bab785aaba,MPV 936/2020,majorolimpio,"Logo mais, estarei ao vivo, às 22h30, na Jovem Pan. Irei comentar o impacto do veto à desoneração da folha de pagamento na MP 936.   Serão mais de 17 setores prejudicados no País. E 06 milhões de empregos perdidos. Vamos lutar para derrubar esse veto no Congresso. https://t.co/iva5h20rrO",66,2020-07-06
657ef36227791c5254b215bab785aaba,MPV 936/2020,majorolimpio,"O veto à desoneração da folha de pagamento na MP 936,  prevê uma perda de até 06 milhões de empregos.  É fundamental essa desoneração para garantir a manutenção de milhões de empregos. Vamos lutar para derrubar esse veto no Congresso (vídeo completo na página do meu Facebook) https://t.co/VQtjQMQhyJ",52,2020-07-06
657ef36227791c5254b215bab785aaba,MPV 936/2020,majorolimpio,"Estarei logo mais, ao vivo, para comentar do veto à desoneração da folha na MP 936 que prevê perda de até 1milhão de empregos.  Serão mais de 17 setores prejudicados no País. Vamos lutar para derrubar esse veto no Congresso. https://t.co/8LFfdPzfIz",34,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"VOTEI NÃO AO PROJETO DAS FAKE NEWS - PL 2630! Precisamos e devemos combater as fake news, contudo, precisamos conhecer mais sobre esse assunto. O direito à liberdade de expressão, à honra e à privacidade das pessoas precisam ser preservadas! https://t.co/UEd4qb39Of",788,2020-06-29
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"NÃO AO PL 2630!  As Fake News devem ser sim combatidas, mas não podemos aprovar nenhuma lei que censure as redes sociais e inviabilize a liberdade de expressão. SAIBA MAIS SOBRE ESSE ASSUNTO! https://t.co/XJ8v3xBEn2",300,2020-06-29
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"Ao vivo nos Bastidores do Poder falando sobre o PL 2630. Apresentei requerimento para retirada de pauta e caso não seja aprovado, votarei NÃO! Fake News devem ser combatidas, mas não podemos aprovar nenhuma lei que censure as redes sociais e inviabilize a liberdade de expressão. https://t.co/Xun8CsnxWG",272,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"Apresentei requerimento para retirada de pauta do PL 2630 e caso não seja aprovado, votarei NÃO! As Fake News devem ser sim combatidas, mas não podemos aprovar nenhuma lei que censure as redes sociais e inviabilize a liberdade de expressão. https://t.co/b0I79RXcyi",838,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"Votarei não ao relatório apresentado ao PL 2630. As Fake News devem ser sim combatidas, mas não podemos aprovar nenhuma lei que censure as redes sociais e inviabilize a liberdade de expressão.",5084,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,majorolimpio,"Pedi a retirada de pauta do PL 2630. A questão deve ser discutida, mas a redação atual é inadequada e pode trazer prejuízos. Me reuni com representantes do Facebook, Google e Twitter, que disseram estar comprometidos com o tema e que irão contribuir para um texto mais efetivo. https://t.co/nzKFcAZdl2",2828,2020-06-01
b37adef13566ed10569c2d2a4fb66bdc,PEC 133/2019,majorolimpio,"A PEC 133 - PEC Paralela da Reforma da Previdência - é mais uma demonstração de maturidade do Senado, possibilitando a extensão da Reforma para os estados e municípios, sendo medida importantíssima para que o BRASIL VOLTE A CRESCER! Íntegra: https://t.co/MDL9peEhJC https://t.co/DviK3cCjws",126,2019-11-04
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,VITÓRIA DO BRASIL 🇧🇷! Após muita luta foi retirado o jabuti CRIMINOSO que retirava competência da Receita Federal na MP 870! Assim a Receita continuará investigando crimes como lavagem de dinheiro! Agora a luta será no Senado para retornar o COAF com o Ministro Moro!,7408,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,"Vou apresentar requerimento de impugnação a dispositivo da MP 870 que retira atribuições da receita federal de investigar crimes como lavagem de dinheiro, evasão de divisas e tráfico de drogas.  A quem interessa Calar a Receita Federal? https://t.co/Rpcc8gSPkk",4316,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,"A quem interessa enfraquecer a Receita Federal? Contra a mordaça colocada indevidamente na MP 870, que pretende impedir que os auditores fiscais investiguem crimes contra o fisco, como lavagem de dinheiro e evasão de divisas. E ainda os impedir de comunicar ao Ministério Público. https://t.co/capVvDJyg7",3790,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,"A quem interessa enfraquecer a Receita Federal? Contra a mordaça colocada indevidamente na MP 870, que pretende impedir que os auditores fiscais investiguem crimes contra o fisco, como lavagem de dinheiro e evasão de divisas. E ainda os impedir de comunicar ao Ministério Público. https://t.co/pWGoAbmq9F",384,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,"O Presidente @jairbolsonaro está vendo as articulações de bastidores, a omissão de aliados, ou melhor, dos pseudoaliados agora pela votação da MP 870. Ano passado, tomou uma facada na barriga. Agora, toma uma punhalada nas costas por dia. https://t.co/smr4SW9K8j",5804,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,majorolimpio,"Esse pessoal quer ver se fica ingovernável mesmo. Quando interessa é um dos mais fiéis aliados, inclusive cedeu três quadros para serem ministros. Agora, quer que caduque a MP 870 porque acaba com ministérios. Quando é conveniente, o DEM está com a gente. https://t.co/MQpIP4AE8Q",2674,2019-05-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@DelCastro17 Olá, @DelCastro17 é importante esclarecer que a Senadora Mara não participou da votação do PL 2630. Falamos a respeito em uma publicação aqui em nossas redes, você pode conferir aqui: https://t.co/T6yPSG6L3S #EquipeMG",2,2020-09-28
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@NanciPerri Nanci, de onde você tirou essa informação, é importante esclarecer que a Senadora Mara não votou no PL 2630 por estar de licença saúde, se recuperando das sequelas causadas pela Covid-19. Falamos a respeito, neste tweet: https://t.co/A6pJBoE1dz #EquipeMG",0,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@AnaCeli88816380 Ana Celia, a Senadora Mara não participou da votação do PL 2630, como já noticiado pela imprensa e por nossas redes, ela está de licença saúde, se tratando das sequelas causadas pela Covid-19. Falamos a respeito neste tweet: https://t.co/A6pJBoE1dz #EquipeMG",2,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@AnaCeli88816380 Ana Celia, como já noticiado pela imprensa e aqui em nossas redes a Senadora Mara está de licença saúde para se tratar das sequelas causadas pela Covid-19. O posicionamento da Senadora sobre o PL 2630, você pode conferir no link:https://t.co/zww7ip04UO #EquipeMG",0,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@PM_Lisboa Paulo, como já noticiado pela imprensa e aqui em nossas redes a Senadora Mara está de licença saúde para se tratar das sequelas causadas pela Covid-19. O posicionamento da Senadora sobre o PL 2630, você pode conferir no link:https://t.co/zww7ioItwe  #EquipeMG",2,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@Alessan01631490 Alessandro, como já noticiado pela imprensa e aqui em nossas redes a Senadora Mara está de licença saúde para se tratar das sequelas causadas pela Covid-19. O posicionamento da Senadora sobre o PL 2630, você pode conferir no link:https://t.co/zww7ip04UO #EquipeMG",0,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@ADQSFabiana Fabiana, como já noticiado pela imprensa e em nossas redes sociais a Senadora Mara está de licença saúde, portanto afastada de suas atividades legislativas, falamos a respeito da votação do PL 2630 neste tweet: https://t.co/A6pJBoE1dz  #EquipeMG",12,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@JeSoares38 Je, é preciso esclarecer que a Senadora Mara não pode participar da votação do PL 2630, por estar de licença médica, se recuperando das sequelas causadas pela Covid-19. Falamos a respeito neste tweet: https://t.co/A6pJBoE1dz #EquipeMG",6,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@Degas1Maristela @William_E_Blunk Mari, segue link com o posicionamento da Senadora Mara sobre o PL 2630: https://t.co/bxKzmzFr8V #EquipeMG",6,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@ASSISRAMOS Madalena, a Senadora não se omitiu na votação do PL 2630, Mara está de licença saúde, se recuperando das sequelas causadas pela Covid-19. Falamos a respeito neste tweet:  https://t.co/A6pJBoE1dz #EquipeMG",14,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@William_E_Blunk Olá, como já noticiado pela imprensa e em nossas redes sociais a Senadora Mara está de licença saúde, portanto afastada de suas atividades legislativas, falamos a respeito da votação do PL 2630 neste tweet: https://t.co/A6pJBoE1dz #EquipeMG",4,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@UenoMonica @YouTubeBrasil Mônica, a Senadora Mara não se absteve de seu voto sobre o PL 2630, ela está de licença saúde, portanto afastada de suas atividades legislativas, Mara está se tratando das sequelas causadas pela Covid-19. Falamos a respeito neste tweet: https://t.co/8WbJdPGMGT #EquipeMG",2,2020-07-06
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@FakeNews38 @FakeNews38 essa informação é falsa. A Senadora Mara não participou da votação do PL 2630. Mara está de licença saúde, se tratando das sequelas causadas pela Covid-19. Falamos a respeito neste tweet: https://t.co/QLzw8xwsMn #EquipeMG",2,2020-06-29
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@chega_de_Itaca Olá, confira o posicionamento da Senadora Mara, sobre o PL 2630 através do link: https://t.co/o6c4uY6vCS  #EquipeMG",4,2020-06-29
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@Dalyson57104822 Oi Dalyson, você pode conferir o posicionamento da Senadora Mara sobre o PL 2630, através deste link: https://t.co/o6c4uY6vCS #EquipeMG",0,2020-06-29
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@d4nielpereir4 Olá, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",10,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@cv_theresa Theresa, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",4,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@lucansp José Carlos, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",0,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@evaldo03817219 Oi Evaldo, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",2,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@_geladog Olá, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",4,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@crisnogueira3 Oi Cris,  como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",0,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@katileite Kátia, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",4,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@JaneMel37733859 @nilmoretto Jane, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",0,2020-06-22
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,maragabrilli,"@PolucenoRita Olá Rita, como já informado, a senadora Mara Gabrilli está de licença médica se tratando das sequelas causadas pela Covid-19. Ela não está participando das sessões e votações no Senado. Cofira seu posicionamento sobre o PL 2630 no link: https://t.co/JY5ngp4xQy #EquipeMG",0,2020-06-22
